farm_id,timestamp,temperature_c,sunlight_hours,color_intensity,ph,nutrients_mg_l,co2_ppm,dissolved_oxygen_mg_l,water_quality_index,current_biomass_kg_m2,future_biomass_kg_m2
1,2025-10-01,20.363,4.359,,7.316,71.175,356.049,8.426,85.862,6.7326,6.722
1,2025-10-02,23.714,6.163,255.0,7.588,78.066,354.785,9.921,88.993,6.722,6.7273
1,2025-10-03,20.509,5.849,255.0,7.762,80.137,443.001,9.235,87.667,6.7273,6.7257
1,2025-10-04,22.531,5.776,,7.813,92.415,389.57,9.966,85.339,6.7257,6.7093
1,2025-10-05,23.793,7.25,255.0,7.668,67.956,381.195,10.817,88.774,6.7093,6.7394
1,2025-10-06,23.193,6.557,255.0,7.88,94.341,423.9,10.358,86.224,6.7394,6.786
1,2025-10-07,22.88,6.271,255.0,7.755,79.817,422.658,10.468,88.595,6.786,6.7838
1,2025-10-08,24.353,5.561,255.0,7.421,97.251,456.787,9.471,86.925,6.7838,6.7767
1,2025-10-09,23.583,6.094,,7.794,84.94,436.845,10.213,84.995,6.7767,6.7962
1,2025-10-10,22.892,6.054,255.0,7.821,81.443,479.785,9.704,85.87,6.7962,6.8497
1,2025-10-11,20.323,6.073,255.0,7.437,82.543,445.26,8.794,88.675,6.8497,6.798
1,2025-10-12,22.674,6.732,255.0,7.993,85.279,469.022,10.627,90.979,6.798,6.777
1,2025-10-13,21.804,6.041,255.0,7.377,85.378,552.523,10.007,91.457,6.777,6.7782
1,2025-10-14,21.754,5.169,255.0,7.502,90.151,525.008,8.88,90.048,6.7782,6.7891
1,2025-10-15,21.615,6.443,255.0,7.658,,490.165,10.18,85.261,6.7891,6.8034
1,2025-10-16,21.672,4.628,255.0,7.458,87.989,490.028,8.221,90.302,6.8034,6.8403
1,2025-10-17,20.709,5.905,255.0,7.777,71.91,444.166,9.569,89.171,6.8403,6.7994
1,2025-10-18,21.498,5.348,255.0,7.449,63.983,452.383,9.403,90.043,6.7994,6.8421
1,2025-10-19,19.915,5.301,255.0,,77.184,452.429,9.315,90.511,6.8421,6.8222
1,2025-10-20,20.533,5.851,255.0,7.247,73.989,466.018,10.146,,6.8222,6.8178
1,2025-10-21,21.27,5.388,255.0,,72.407,424.61,8.994,91.269,6.8178,6.8599
1,2025-10-22,20.176,6.012,255.0,7.758,64.251,383.628,10.284,85.054,6.8599,6.8458
1,2025-10-23,21.093,5.154,255.0,7.248,73.436,405.287,9.004,86.651,6.8458,6.836
1,2025-10-24,21.126,5.551,255.0,7.187,68.805,407.4,9.809,91.0,6.836,6.849
1,2025-10-25,20.99,6.098,255.0,7.476,71.202,357.553,9.948,90.735,6.849,6.8748
1,2025-10-26,20.794,4.815,255.0,7.182,54.1,400.266,9.746,82.618,6.8748,6.8494
1,2025-10-27,21.699,5.611,255.0,7.376,71.903,415.061,9.591,88.751,6.8494,6.8723
1,2025-10-28,20.94,6.465,255.0,7.31,65.614,380.929,10.09,80.473,6.8723,6.8702
1,2025-10-29,22.293,6.389,255.0,7.062,55.174,372.082,9.905,87.508,6.8702,6.8972
1,2025-10-30,21.54,6.032,255.0,7.293,50.147,374.064,9.451,86.686,6.8972,6.8936
1,2025-10-31,24.729,5.038,255.0,6.841,52.435,420.022,9.059,86.832,6.8936,6.871
1,2025-11-01,22.886,7.659,255.0,7.301,54.974,375.255,10.073,83.227,6.871,6.902
1,2025-11-02,24.362,5.625,255.0,7.025,65.733,360.734,9.354,83.169,6.902,6.9306
1,2025-11-03,22.27,6.417,255.0,7.127,65.426,373.543,9.575,83.294,6.9306,6.9539
1,2025-11-04,23.028,5.501,255.0,6.758,72.288,369.565,9.822,89.114,6.9539,6.9483
1,2025-11-05,23.458,5.705,255.0,7.584,63.911,,9.777,85.005,6.9483,6.9335
1,2025-11-06,24.124,6.768,255.0,,60.838,341.463,10.02,86.098,6.9335,6.9728
1,2025-11-07,23.467,5.489,255.0,7.082,68.19,367.499,9.722,86.648,6.9728,6.958
1,2025-11-08,23.225,6.736,255.0,7.372,54.075,318.307,10.08,92.121,6.958,6.9666
1,2025-11-09,21.979,5.632,255.0,7.192,58.61,335.485,9.538,86.107,6.9666,6.9868
1,2025-11-10,23.949,6.686,255.0,7.026,64.387,385.12,9.545,87.229,6.9868,7.0344
1,2025-11-11,24.942,4.95,255.0,7.8,56.756,404.272,9.664,84.699,7.0344,7.0337
1,2025-11-12,23.384,6.297,255.0,7.615,64.673,373.547,10.327,88.925,7.0337,7.0192
1,2025-11-13,21.597,5.758,255.0,7.337,70.734,423.809,9.521,91.272,7.0192,7.0263
1,2025-11-14,21.645,7.279,255.0,7.485,67.287,388.491,9.875,83.984,7.0263,7.0079
1,2025-11-15,25.374,5.437,255.0,7.316,71.222,464.868,9.476,89.201,7.0079,6.995
1,2025-11-16,21.12,4.892,255.0,7.607,53.254,375.997,8.96,85.344,6.995,7.0031
1,2025-11-17,23.008,6.768,255.0,7.83,70.284,443.525,10.276,87.43,7.0031,6.9968
1,2025-11-18,21.262,6.558,255.0,7.643,67.02,419.791,9.407,89.807,6.9968,6.9761
1,2025-11-19,22.906,5.894,255.0,7.437,80.18,433.425,9.468,87.884,6.9761,6.9789
1,2025-11-20,20.968,6.69,255.0,7.627,87.603,460.398,9.005,88.273,6.9789,7.0194
1,2025-11-21,24.122,5.619,255.0,7.897,70.659,475.26,8.956,85.378,7.0194,7.0439
1,2025-11-22,23.267,6.55,255.0,7.502,,446.854,10.339,90.621,7.0439,7.0281
1,2025-11-23,19.947,5.143,255.0,8.006,75.392,450.701,10.054,89.831,7.0281,7.021
1,2025-11-24,22.816,6.564,255.0,8.036,82.289,504.746,10.48,83.775,7.021,7.0152
1,2025-11-25,20.725,4.94,255.0,7.556,84.085,483.97,9.306,92.378,7.0152,7.0153
1,2025-11-26,23.861,5.939,255.0,7.73,70.093,528.262,9.366,92.361,7.0153,7.0442
1,2025-11-27,23.83,6.458,255.0,7.598,82.932,487.277,9.553,87.206,7.0442,7.1057
1,2025-11-28,24.121,7.587,255.0,7.641,84.586,425.502,10.213,87.977,7.1057,7.1161
1,2025-11-29,25.913,6.98,255.0,7.936,82.89,549.49,9.923,85.056,7.1161,7.1799
1,2025-11-30,25.646,6.324,255.0,7.831,88.503,527.354,9.149,86.491,7.1799,7.1362
1,2025-12-01,26.154,6.395,255.0,7.697,100.441,437.688,9.688,87.706,7.1362,7.1288
1,2025-12-02,24.693,7.351,255.0,7.588,69.687,397.689,10.984,88.567,7.1288,7.129
1,2025-12-03,25.521,7.153,255.0,7.228,78.035,439.904,10.174,89.046,7.129,7.1435
1,2025-12-04,26.735,7.006,255.0,7.449,83.016,390.403,10.12,91.022,7.1435,7.1288
1,2025-12-05,,6.834,255.0,7.308,86.698,426.957,10.475,91.311,7.1288,7.1115
1,2025-12-06,24.857,6.668,255.0,7.246,74.798,382.267,9.787,85.949,7.1115,7.1446
1,2025-12-07,25.944,8.479,255.0,,80.062,387.241,10.931,88.866,7.1446,7.1305
1,2025-12-08,26.543,6.923,255.0,6.953,86.682,421.398,9.73,87.129,7.1305,7.1028
1,2025-12-09,26.632,6.479,255.0,6.995,81.966,349.492,9.704,89.078,7.1028,7.0832
1,2025-12-10,25.609,7.513,255.0,7.38,74.669,392.371,10.028,92.457,7.0832,7.1224
1,2025-12-11,24.648,8.273,255.0,7.231,71.081,334.312,11.074,90.226,7.1224,7.1273
1,2025-12-12,25.902,6.985,255.0,6.864,71.29,355.261,10.69,91.012,7.1273,7.1365
1,2025-12-13,25.732,6.455,255.0,7.048,69.935,299.318,10.055,87.762,7.1365,7.1524
1,2025-12-14,25.077,7.341,255.0,,77.269,315.25,10.47,88.958,7.1524,7.1565
1,2025-12-15,24.084,6.612,255.0,6.849,81.883,377.312,10.217,91.822,7.1565,7.2338
1,2025-12-16,24.385,7.189,255.0,6.979,74.259,370.331,10.184,91.575,7.2338,7.2428
1,2025-12-17,23.647,7.333,255.0,7.031,66.03,316.676,11.502,86.547,7.2428,7.2268
1,2025-12-18,24.494,7.453,255.0,7.167,73.681,325.68,10.507,85.285,7.2268,7.2067
1,2025-12-19,23.398,7.845,255.0,7.209,74.478,355.544,10.88,83.116,7.2067,7.2135
1,2025-12-20,25.306,7.397,255.0,6.932,55.909,336.539,10.583,88.802,7.2135,7.1907
1,2025-12-21,24.1,6.911,255.0,,55.268,341.184,10.149,84.022,7.1907,7.2181
1,2025-12-22,23.717,7.047,255.0,7.359,61.21,359.344,10.695,87.033,7.2181,7.2313
1,2025-12-23,24.917,7.558,255.0,7.272,70.302,370.457,10.42,87.524,7.2313,7.2098
1,2025-12-24,26.557,7.579,255.0,7.021,70.747,478.57,10.862,90.841,7.2098,7.1732
1,2025-12-25,24.007,7.462,255.0,7.197,55.147,409.146,10.635,83.883,7.1732,7.2133
1,2025-12-26,25.108,7.923,255.0,7.264,64.765,460.68,,89.941,7.2133,7.2464
1,2025-12-27,25.675,7.527,255.0,7.446,63.881,444.697,10.007,84.472,7.2464,7.2567
1,2025-12-28,28.02,7.345,255.0,7.196,66.938,430.006,10.459,86.013,7.2567,7.2406
1,2025-12-29,26.867,7.482,255.0,7.3,62.333,508.64,10.146,88.774,7.2406,7.2468
1,2025-12-30,27.203,6.865,255.0,7.737,57.736,454.226,9.92,82.577,7.2468,7.2757
1,2025-12-31,25.687,6.933,255.0,7.514,72.382,494.311,9.869,90.988,7.2757,7.308
1,2026-01-01,26.68,8.251,255.0,7.552,53.288,465.368,10.838,86.45,7.308,7.3
1,2026-01-02,28.856,7.841,255.0,7.649,57.859,482.28,10.776,92.68,7.3,7.3319
1,2026-01-03,31.471,7.923,255.0,7.777,66.482,444.022,10.366,85.951,7.3319,7.3317
1,2026-01-04,28.616,8.354,255.0,7.87,61.163,456.537,11.27,89.07,7.3317,7.3298
1,2026-01-05,28.685,8.169,255.0,7.897,65.15,499.399,10.705,85.401,7.3298,7.3365
1,2026-01-06,28.477,6.335,255.0,7.673,64.539,466.299,9.74,88.714,7.3365,7.3018
1,2026-01-07,28.111,8.22,255.0,8.054,70.706,420.36,10.595,87.462,7.3018,7.3194
1,2026-01-08,27.449,7.762,255.0,7.824,72.184,437.632,10.338,80.461,7.3194,7.3124
1,2026-01-09,27.224,7.863,255.0,7.73,51.836,466.082,10.121,88.598,7.3124,7.3189
1,2026-01-10,27.815,7.99,255.0,7.747,67.168,396.282,9.931,85.91,7.3189,7.3099
1,2026-01-11,28.567,7.613,255.0,7.529,68.35,448.483,10.572,92.446,7.3099,7.3166
1,2026-01-12,28.212,7.822,255.0,7.586,60.817,412.472,10.037,83.343,7.3166,7.2967
1,2026-01-13,28.224,8.29,255.0,7.48,71.21,354.584,10.508,88.846,7.2967,7.2863
1,2026-01-14,28.567,6.838,255.0,7.381,79.355,467.147,10.299,87.848,7.2863,7.2443
1,2026-01-15,27.55,7.679,255.0,7.365,76.172,401.756,10.881,88.265,7.2443,7.2523
1,2026-01-16,27.25,8.705,255.0,7.344,96.691,400.23,11.088,89.189,7.2523,7.2828
1,2026-01-17,25.749,8.972,255.0,7.411,78.951,332.257,11.274,86.284,7.2828,7.2822
1,2026-01-18,29.318,9.407,255.0,7.433,79.779,354.706,11.731,87.079,7.2822,7.3152
1,2026-01-19,26.945,8.022,255.0,7.091,85.296,427.493,10.935,91.067,7.3152,7.328
1,2026-01-20,26.683,7.919,255.0,7.466,82.005,303.148,9.972,84.388,7.328,7.3857
1,2026-01-21,29.18,6.78,255.0,7.536,88.652,292.946,9.915,90.458,7.3857,7.3589
1,2026-01-22,28.664,6.64,255.0,7.196,90.737,343.667,9.764,89.835,7.3589,7.3973
1,2026-01-23,29.202,8.922,255.0,7.326,85.162,343.797,10.908,84.8,7.3973,7.3982
1,2026-01-24,28.875,9.203,255.0,7.149,90.714,377.789,11.037,89.009,7.3982,7.4395
1,2026-01-25,29.595,7.389,255.0,7.153,95.459,334.741,10.527,88.873,7.4395,7.458
1,2026-01-26,27.901,7.813,255.0,7.291,86.497,333.196,10.717,87.65,7.458,7.4817
1,2026-01-27,28.902,8.307,255.0,7.019,72.822,316.034,11.444,88.249,7.4817,7.447
1,2026-01-28,29.841,9.4,255.0,7.027,92.836,366.486,11.442,83.934,7.447,7.4443
1,2026-01-29,31.118,7.764,255.0,7.084,85.765,356.069,10.676,86.671,7.4443,7.4882
1,2026-01-30,31.574,7.829,255.0,7.153,77.568,328.484,10.988,83.187,7.4882,7.485
1,2026-01-31,30.543,8.676,255.0,7.16,76.308,404.543,10.955,84.351,7.485,7.5249
1,2026-02-01,32.616,8.918,255.0,6.853,84.721,419.429,11.34,88.839,7.5249,7.525
1,2026-02-02,30.464,7.114,255.0,7.147,81.662,419.892,9.599,89.082,7.525,7.5319
1,2026-02-03,31.091,8.685,255.0,7.476,72.158,418.454,10.548,86.404,7.5319,7.5719
1,2026-02-04,32.981,8.808,255.0,7.072,95.642,407.31,10.707,82.823,7.5719,7.5989
1,2026-02-05,33.574,7.547,255.0,7.437,77.472,461.117,9.655,91.435,7.5989,7.6007
1,2026-02-06,31.731,8.01,255.0,7.11,72.459,378.124,10.992,90.345,7.6007,7.6127
1,2026-02-07,30.711,8.8,255.0,7.145,68.194,,10.931,92.514,7.6127,7.5959
1,2026-02-08,32.062,9.037,255.0,7.434,81.356,437.59,11.009,87.388,7.5959,7.5953
1,2026-02-09,32.007,8.786,255.0,7.109,60.762,525.677,10.913,85.737,7.5953,7.562
1,2026-02-10,31.918,8.369,255.0,7.646,70.649,523.002,10.881,89.573,7.562,7.5835
1,2026-02-11,30.666,8.505,255.0,7.793,62.596,477.127,10.834,88.218,7.5835,7.5971
1,2026-02-12,29.982,7.584,255.0,7.498,59.938,418.632,10.474,88.983,7.5971,7.6173
1,2026-02-13,28.072,7.761,255.0,7.898,59.065,501.367,10.183,87.301,7.6173,7.6371
1,2026-02-14,30.024,8.423,255.0,7.396,67.097,436.47,10.983,94.499,7.6371,7.6631
1,2026-02-15,29.722,7.402,255.0,7.387,73.118,448.506,10.016,87.511,7.6631,7.64
1,2026-02-16,29.722,8.157,255.0,7.527,57.688,490.032,10.566,87.274,7.64,7.644
1,2026-02-17,29.508,9.132,255.0,7.81,61.259,468.653,10.758,85.064,7.644,7.6619
1,2026-02-18,30.307,9.02,255.0,7.723,66.424,491.268,11.469,87.098,7.6619,7.6753
1,2026-02-19,30.599,9.042,255.0,7.777,55.794,474.599,12.349,86.306,7.6753,7.6697
1,2026-02-20,29.643,9.946,255.0,7.624,57.166,385.015,11.135,83.277,7.6697,7.7463
1,2026-02-21,29.973,7.718,255.0,7.912,55.086,475.828,10.346,85.44,7.7463,7.7695
1,2026-02-22,30.359,8.557,255.0,7.712,51.116,433.519,10.047,86.257,7.7695,7.782
1,2026-02-23,31.452,8.878,255.0,7.95,66.493,424.273,11.413,88.782,7.782,7.7521
1,2026-02-24,31.578,9.325,255.0,7.921,53.622,366.001,11.403,86.777,7.7521,7.7641
1,2026-02-25,29.611,8.299,255.0,7.946,73.262,344.548,10.586,87.075,7.7641,7.7562
1,2026-02-26,31.291,10.063,255.0,7.608,66.004,325.331,11.451,83.377,7.7562,7.782
1,2026-02-27,32.01,8.773,255.0,7.508,60.009,378.316,11.39,81.122,7.782,7.7896
1,2026-02-28,32.23,9.295,255.0,7.654,60.161,341.123,11.072,90.288,7.7896,7.7914
1,2026-03-01,32.749,10.122,255.0,7.51,69.874,395.71,11.526,87.132,7.7914,7.7892
1,2026-03-02,33.617,9.207,255.0,7.562,56.269,313.17,12.108,87.095,7.7892,7.8267
1,2026-03-03,33.194,9.466,255.0,7.448,63.0,337.088,10.638,87.538,7.8267,7.8755
1,2026-03-04,33.097,7.443,255.0,7.407,85.581,370.987,9.984,89.311,7.8755,7.8448
1,2026-03-05,32.707,9.155,255.0,7.039,59.607,340.375,10.936,88.195,7.8448,7.8644
1,2026-03-06,31.863,10.255,255.0,7.018,61.306,355.692,12.364,87.985,7.8644,7.8675
1,2026-03-07,31.961,8.776,255.0,7.062,61.346,357.914,10.444,88.072,7.8675,7.8774
1,2026-03-08,32.392,10.117,255.0,7.294,80.313,321.803,11.578,85.225,7.8774,7.8749
1,2026-03-09,32.007,8.295,255.0,6.94,56.653,317.196,11.015,83.055,7.8749,7.921
1,2026-03-10,31.917,9.382,255.0,7.272,79.026,308.18,11.118,83.607,7.921,7.8851
1,2026-03-11,31.303,8.441,255.0,6.855,85.181,454.734,10.584,83.618,7.8851,7.8819
1,2026-03-12,31.82,8.725,255.0,7.137,79.756,390.73,10.784,84.657,7.8819,7.8862
1,2026-03-13,32.808,9.745,255.0,6.82,68.161,363.205,10.91,88.699,7.8862,7.9149
1,2026-03-14,32.109,9.348,255.0,7.276,82.62,402.761,11.873,87.942,7.9149,7.8994
1,2026-03-15,32.228,10.078,255.0,7.043,89.522,342.392,11.51,87.13,7.8994,7.9624
1,2026-03-16,31.301,8.936,255.0,7.055,67.273,395.679,11.464,85.707,7.9624,7.9988
1,2026-03-17,32.587,9.592,255.0,6.973,80.421,404.758,10.869,84.483,7.9988,7.9755
1,2026-03-18,29.607,9.392,255.0,7.109,94.676,419.577,11.36,88.21,7.9755,8.0031
1,2026-03-19,31.917,9.475,255.0,7.039,80.801,404.352,10.901,85.678,8.0031,8.0179
1,2026-03-20,32.361,8.618,255.0,7.161,76.45,449.765,10.567,88.943,8.0179,8.0473
1,2026-03-21,30.991,8.805,,6.914,85.695,498.742,11.085,92.633,8.0473,8.0444
1,2026-03-22,31.04,9.595,255.0,7.024,92.164,485.624,11.433,88.95,8.0444,8.0555
1,2026-03-23,31.41,10.328,255.0,7.389,81.674,,11.736,88.782,8.0555,8.0266
1,2026-03-24,30.838,8.602,255.0,7.142,88.13,473.423,10.959,84.389,8.0266,8.0484
1,2026-03-25,32.551,8.775,255.0,7.333,98.692,479.371,10.637,87.308,8.0484,8.0508
1,2026-03-26,32.176,8.276,255.0,7.178,81.721,473.131,10.469,87.033,8.0508,8.0778
1,2026-03-27,32.369,9.569,255.0,,86.097,489.298,11.696,89.477,8.0778,8.0822
1,2026-03-28,32.972,10.037,255.0,7.331,76.888,478.1,11.704,85.667,8.0822,8.0847
1,2026-03-29,30.758,9.141,255.0,7.468,79.238,515.389,10.567,85.733,8.0847,8.0831
1,2026-03-30,32.801,8.94,255.0,7.742,85.348,461.264,10.856,89.806,8.0831,8.0675
1,2026-03-31,31.671,8.99,255.0,7.721,94.128,452.208,10.701,84.349,8.0675,8.0308
1,2026-04-01,34.088,9.872,255.0,7.704,75.443,460.351,11.519,85.326,8.0308,8.0247
1,2026-04-02,34.417,7.607,255.0,7.89,85.985,431.395,10.675,88.322,8.0247,8.0398
1,2026-04-03,32.884,8.874,255.0,7.893,81.201,394.9,10.663,85.352,8.0398,8.0177
1,2026-04-04,34.048,9.822,255.0,7.699,80.093,398.007,11.324,84.838,8.0177,8.001
1,2026-04-05,33.985,9.248,255.0,7.543,67.389,446.127,11.252,85.04,8.001,7.9998
1,2026-04-06,36.0,9.496,255.0,7.676,80.228,322.66,11.316,92.249,7.9998,7.9572
1,2026-04-07,32.977,10.312,255.0,7.817,63.073,353.047,11.389,88.002,7.9572,7.9861
1,2026-04-08,33.634,8.359,255.0,7.509,71.375,320.685,10.66,88.395,7.9861,7.9625
1,2026-04-09,32.857,9.64,255.0,7.931,70.645,362.141,11.002,84.222,7.9625,7.9751
1,2026-04-10,33.037,7.814,255.0,7.583,73.654,355.363,9.879,93.409,7.9751,7.9876
1,2026-04-11,32.837,9.022,255.0,,78.99,382.144,11.43,88.986,7.9876,8.0236
1,2026-04-12,31.33,9.473,255.0,7.381,48.87,354.164,10.899,82.892,8.0236,8.0803
1,2026-04-13,33.308,9.089,255.0,7.645,68.503,379.939,10.936,87.486,8.0803,8.097
1,2026-04-14,31.549,9.179,255.0,7.854,70.015,356.722,11.904,86.11,8.097,8.1145
1,2026-04-15,34.747,8.422,255.0,7.44,63.876,354.988,11.667,86.054,8.1145,8.1447
1,2026-04-16,32.012,8.577,255.0,7.773,69.09,364.838,10.952,87.773,8.1447,8.1645
1,2026-04-17,31.214,8.648,255.0,7.284,54.911,356.025,10.88,88.233,8.1645,8.1528
1,2026-04-18,32.571,9.047,255.0,7.346,63.396,289.89,10.715,90.219,8.1528,8.1835
1,2026-04-19,32.591,8.967,255.0,7.428,67.853,345.123,11.426,86.134,8.1835,8.1669
1,2026-04-20,31.447,10.027,255.0,7.294,51.278,332.054,11.69,92.316,8.1669,8.1612
1,2026-04-21,31.943,9.039,255.0,7.212,53.778,428.718,9.925,89.538,8.1612,8.1546
1,2026-04-22,32.986,8.697,255.0,7.113,60.036,404.134,10.715,83.4,8.1546,8.1886
1,2026-04-23,31.522,9.502,255.0,7.147,56.937,459.092,11.191,86.331,8.1886,8.1749
1,2026-04-24,31.036,9.182,255.0,7.157,64.112,484.551,11.283,81.526,8.1749,8.1814
1,2026-04-25,31.878,9.336,255.0,7.119,62.794,443.731,10.957,85.009,8.1814,8.1673
1,2026-04-26,32.147,8.105,255.0,7.118,57.613,417.417,11.117,88.548,8.1673,8.1258
1,2026-04-27,34.095,8.305,255.0,7.351,72.381,463.176,10.352,88.107,8.1258,8.1289
1,2026-04-28,32.207,7.699,255.0,7.262,65.837,435.255,10.212,88.522,8.1289,8.0762
1,2026-04-29,33.04,9.476,255.0,7.016,59.615,463.55,10.605,84.59,8.0762,8.0994
1,2026-04-30,32.413,8.785,255.0,7.402,71.421,479.274,10.787,86.373,8.0994,8.1288
1,2026-05-01,33.328,8.959,255.0,7.031,75.45,418.553,10.766,84.335,8.1288,8.1527
1,2026-05-02,30.733,8.009,255.0,7.043,68.355,430.623,11.479,88.057,8.1527,8.1396
1,2026-05-03,33.663,8.787,255.0,7.034,77.309,422.321,11.673,87.628,8.1396,8.1146
1,2026-05-04,31.969,8.224,255.0,7.155,74.85,463.733,10.245,84.273,8.1146,8.1072
1,2026-05-05,32.105,10.104,255.0,7.125,84.603,460.252,11.657,87.243,8.1072,8.1485
1,2026-05-06,32.502,9.527,255.0,7.04,75.835,445.807,11.843,87.995,8.1485,8.1859
1,2026-05-07,33.593,9.523,255.0,6.959,73.331,436.614,11.613,87.464,8.1859,8.1829
1,2026-05-08,30.702,8.933,255.0,6.96,83.033,479.061,11.878,89.246,8.1829,8.2087
1,2026-05-09,30.526,8.278,255.0,7.363,65.259,457.239,10.266,88.112,8.2087,8.2265
1,2026-05-10,31.648,9.913,255.0,7.353,75.912,441.411,10.856,,8.2265,8.2957
1,2026-05-11,30.699,8.727,255.0,7.296,83.582,453.937,10.903,90.448,8.2957,8.3296
1,2026-05-12,31.551,8.886,255.0,7.392,99.758,401.755,11.133,86.004,8.3296,8.3595
1,2026-05-13,30.035,9.234,255.0,7.543,79.687,446.159,11.33,88.221,8.3595,8.3815
1,2026-05-14,30.664,8.896,255.0,7.427,95.546,371.893,11.196,87.071,8.3815,8.3681
1,2026-05-15,29.45,8.155,255.0,7.644,74.311,380.978,9.701,88.119,8.3681,8.3387
2,2025-01-01,25.692,8.058,238.814,7.274,94.123,479.52,10.172,85.411,3.0,3.0379
2,2025-01-02,27.175,8.422,231.46,7.314,82.91,494.771,11.154,87.421,3.0379,3.049
2,2025-01-03,26.621,7.785,233.847,7.472,82.021,504.541,9.969,87.239,3.049,3.0828
2,2025-01-04,29.421,8.229,229.371,7.595,93.158,421.082,10.7,88.523,3.0828,3.1427
2,2025-01-05,27.164,8.107,236.016,7.776,81.495,412.506,10.213,88.71,3.1427,3.1154
2,2025-01-06,29.755,7.75,249.175,7.478,85.444,455.793,10.178,88.704,3.1154,3.204
2,2025-01-07,29.068,8.009,233.021,7.803,68.487,502.494,10.274,88.04,3.204,3.2549
2,2025-01-08,28.973,5.565,235.153,7.722,80.519,494.275,9.458,91.496,3.2549,3.299
2,2025-01-09,29.993,8.001,241.909,7.553,57.64,458.996,10.943,86.782,3.299,3.3349
2,2025-01-10,30.278,7.571,246.143,7.817,76.899,523.662,9.639,86.035,3.3349,3.4065
2,2025-01-11,29.221,7.603,255.0,7.881,78.071,452.424,10.57,90.049,3.4065,3.4588
2,2025-01-12,28.971,7.801,233.106,7.85,69.813,464.201,10.034,90.403,3.4588,3.4818
2,2025-01-13,28.931,9.263,237.512,7.672,64.611,429.665,11.915,80.452,3.4818,3.5891
2,2025-01-14,29.3,7.125,239.854,7.732,68.43,468.979,11.034,88.335,3.5891,3.6437
2,2025-01-15,27.864,7.206,233.88,7.408,55.741,397.687,9.713,88.765,3.6437,3.593
2,2025-01-16,27.361,7.629,246.753,7.594,76.141,396.818,10.83,87.584,3.593,3.613
2,2025-01-17,28.187,7.454,240.989,7.706,62.743,374.254,10.801,88.51,3.613,3.6461
2,2025-01-18,,7.412,249.256,7.656,59.041,363.334,9.605,86.643,3.6461,3.6545
2,2025-01-19,30.492,8.669,246.35,7.841,68.058,450.683,10.547,80.73,3.6545,3.6953
2,2025-01-20,28.027,8.271,255.0,7.802,64.393,403.815,10.299,84.537,3.6953,3.7287
2,2025-01-21,27.194,7.673,242.522,7.403,56.118,321.804,,87.483,3.7287,3.7797
2,2025-01-22,28.097,8.322,255.0,7.339,59.737,371.276,11.067,87.653,3.7797,3.8121
2,2025-01-23,28.633,7.823,248.553,7.098,62.116,377.219,10.779,88.493,3.8121,3.8149
2,2025-01-24,28.479,8.493,255.0,7.275,67.809,315.557,10.559,91.851,3.8149,3.8369
2,2025-01-25,28.354,8.331,255.0,6.833,53.66,340.866,10.588,87.587,3.8369,3.8387
2,2025-01-26,27.198,8.478,250.056,7.222,59.031,330.281,11.824,82.053,3.8387,3.8618
2,2025-01-27,27.707,8.909,254.512,7.382,60.062,330.578,10.959,87.697,3.8618,3.8887
2,2025-01-28,29.012,8.834,255.0,6.973,53.466,280.134,11.365,87.827,3.8887,3.8652
2,2025-01-29,30.846,7.908,255.0,7.187,67.372,309.76,10.313,87.979,3.8652,3.8903
2,2025-01-30,30.99,9.206,255.0,7.19,55.175,385.985,10.468,91.535,3.8903,3.8452
2,2025-01-31,29.375,8.847,255.0,7.054,67.942,325.237,10.393,87.158,3.8452,3.8573
2,2025-02-01,31.274,7.82,255.0,7.132,64.369,307.952,9.926,87.449,3.8573,3.885
2,2025-02-02,28.641,6.265,255.0,7.192,64.281,411.001,9.423,88.483,3.885,3.8963
2,2025-02-03,30.238,8.486,255.0,7.15,66.007,,10.611,84.161,3.8963,3.9064
2,2025-02-04,30.362,8.448,237.38,7.062,64.631,390.327,10.784,87.758,3.9064,3.9735
2,2025-02-05,31.009,8.926,255.0,6.807,65.331,378.177,11.678,85.378,3.9735,3.9661
2,2025-02-06,30.883,8.374,249.772,7.298,56.734,366.635,9.892,85.012,3.9661,3.9455
2,2025-02-07,30.73,7.16,244.923,6.902,79.728,437.719,10.306,84.515,3.9455,3.9312
2,2025-02-08,31.497,9.203,255.0,7.272,77.109,408.353,11.152,86.862,3.9312,4.011
2,2025-02-09,29.801,8.455,246.46,7.358,63.795,421.616,10.567,87.312,4.011,4.0609
2,2025-02-10,32.2,9.0,255.0,7.018,75.996,421.805,10.9,92.571,4.0609,4.0473
2,2025-02-11,31.64,7.721,255.0,6.999,69.392,445.808,10.896,88.614,4.0473,4.0343
2,2025-02-12,30.803,8.881,255.0,7.145,75.961,483.615,10.84,88.021,4.0343,4.0628
2,2025-02-13,32.377,9.106,255.0,7.039,71.346,444.367,10.713,86.994,4.0628,4.109
2,2025-02-14,31.336,8.425,255.0,6.976,80.615,478.256,10.873,92.403,4.109,4.1498
2,2025-02-15,29.885,8.4,255.0,7.383,75.647,497.023,10.941,85.192,4.1498,4.1998
2,2025-02-16,28.936,8.745,255.0,7.499,88.721,468.137,11.308,88.261,4.1998,4.2293
2,2025-02-17,31.615,9.64,255.0,7.555,93.088,515.649,11.646,85.335,4.2293,4.2913
